id,category_id,timestamp,title,url
11,6,04-08-2024,"Chủ đầu tư “nợ” hơn 13 tỷ đồng tiền thuế, một dự án bị kiến nghị thu hồi",https://vov.vn/phap-luat/chu-dau-tu-no-hon-13-ty-dong-tien-thue-mot-du-an-bi-kien-nghi-thu-hoi-post1112277.vov
12,6,04-08-2024,Trực tiếp Việt Nam vs Thái Lan: Chung kết bóng chuyền nữ SEA V.League,https://vov.vn/the-thao/dt-bong-chuyen-nu-viet-nam-dat-cot-moc-lich-su-nhung-van-thua-thai-lan-post1112221.vov
13,6,04-08-2024,Kẻ đâm tài xế xe công nghệ ở Bình Phước thừa nhận tội ác sau nhiều giờ đấu trí,https://vov.vn/phap-luat/ke-dam-tai-xe-xe-cong-nghe-o-binh-phuoc-thua-nhan-toi-ac-sau-nhieu-gio-dau-tri-post1112266.vov
14,1,04-08-2024,Ông Vi Đức Thọ tiếp tục được bầu giữ chức Chủ tịch Ủy ban MTTQ Việt Nam tỉnh Sơn La,https://vov.vn/chinh-tri/ong-vi-duc-tho-tiep-tuc-duoc-bau-giu-chuc-chu-tich-uy-ban-mttq-viet-nam-tinh-son-la-post1112265.vov
15,1,04-08-2024,Chiến sỹ biên phòng bất chấp nguy hiểm cứu người đuối nước trong đêm,https://vov.vn/xa-hoi/chien-sy-bien-phong-bat-chap-nguy-hiem-cuu-nguoi-duoi-nuoc-trong-dem-post1112262.vov
16,6,04-08-2024,Hai cuộc biểu tình đối lập trên khắp Venezuela,https://vov.vn/the-gioi/hai-cuoc-bieu-tinh-doi-lap-tren-khap-venezuela-post1112230.vov
17,4,04-08-2024,Người đẹp Đồng Tháp gây tiếc nuối tại Miss Grand Vietnam 2024,https://vov.vn/giai-tri/nghe-si/nguoi-dep-dong-thap-gay-tiec-nuoi-tai-miss-grand-vietnam-2024-post1112216.vov
18,6,04-08-2024,Tay vợt Thái Lan tranh HCV cầu lông Olympic 2024 với Viktor Axelsen,https://vov.vn/the-thao/tay-vot-thai-lan-tranh-hcv-cau-long-olympic-2024-voi-viktor-axelsen-post1112255.vov
19,6,04-08-2024,Phi hành đoàn Thần Châu-18 hoàn thành nhiều thí nghiệm khoa học trên quỹ đạo,https://vov.vn/the-gioi/phi-hanh-doan-than-chau-18-hoan-thanh-nhieu-thi-nghiem-khoa-hoc-tren-quy-dao-post1112218.vov
20,6,04-08-2024,Tự Long lần đầu đọc rap giúp liên minh dẫn đầu ở Công diễn 2,https://vov.vn/giai-tri/nghe-si/tu-long-lan-dau-doc-rap-giup-lien-minh-dan-dau-o-cong-dien-2-post1112146.vov
21,4,04-08-2024,"Thời tiết ngày 5/8: Hà Nội ngày nắng nóng, chiều tối và đêm có mưa dông",https://vov.vn/xa-hoi/thoi-tiet-ngay-58-ha-noi-ngay-nang-nong-chieu-toi-va-dem-co-mua-dong-post1112239.vov
22,4,04-08-2024,Thủy điện Thác Bà mở 1 cửa xả lũ vào 19h tối nay,https://vov.vn/xa-hoi/thuy-dien-thac-ba-mo-1-cua-xa-lu-vao-19h-toi-nay-post1112271.vov
23,4,04-08-2024,Rùa biển quý hiếm vào biển Quy Nhơn đẻ trứng,https://vov.vn/xa-hoi/rua-bien-quy-hiem-vao-bien-quy-nhon-de-trung-post1112237.vov
24,1,04-08-2024,New Zealand kêu gọi công dân rời khỏi Lebanon và Iran,https://vov.vn/the-gioi/new-zealand-keu-goi-cong-dan-roi-khoi-lebanon-va-iran-post1112270.vov
25,6,04-08-2024,"Philippines và Đức nhấn mạnh tầm quan trọng duy trì thống nhất, tính trung tâm của ASEAN",https://vov.vn/the-gioi/philippines-va-duc-nhan-manh-tam-quan-trong-duy-tri-thong-nhat-tinh-trung-tam-cua-asean-post1112268.vov
26,6,04-08-2024,Thượng Hải (Trung Quốc): Nhiệt độ trong ngày lên tới 40 độ C,https://vov.vn/the-gioi/thuong-hai-trung-quoc-nhiet-do-trong-ngay-len-toi-40-do-c-post1112227.vov
27,6,04-08-2024,Giá nhiều loại trái cây ở Tiền Giang và Bến Tre tăng cao do thiếu nguồn cung,https://vov.vn/kinh-te/gia-nhieu-loai-trai-cay-o-tien-giang-va-ben-tre-tang-cao-do-thieu-nguon-cung-post1112224.vov
28,1,04-08-2024,"Thái Lan siết quản lý Temu, ngăn dòng sản phẩm giá rẻ từ Trung Quốc",https://vov.vn/kinh-te/thai-lan-siet-quan-ly-temu-ngan-dong-san-pham-gia-re-tu-trung-quoc-post1112228.vov
29,1,04-08-2024,Hạ thủy tàu hàng trọng tải 45.000 DWT - Tự hào về năng lực đóng tàu của Việt Nam,https://vov.vn/kinh-te/ha-thuy-tau-hang-trong-tai-45000-dwt-tu-hao-ve-nang-luc-dong-tau-cua-viet-nam-post1112219.vov
30,6,04-08-2024,Nhiều người lo không kham nổi tiền sử dụng đất theo bảng giá mới,https://vov.vn/kinh-te/nhieu-nguoi-lo-khong-kham-noi-tien-su-dung-dat-theo-bang-gia-moi-post1112208.vov
31,6,04-08-2024,Thành lập Công ty Vận hành hệ thống điện và thị trường điện Quốc gia,https://vov.vn/kinh-te/thanh-lap-cong-ty-van-hanh-he-thong-dien-va-thi-truong-dien-quoc-gia-post1112186.vov
32,6,04-08-2024,Giá cà phê hôm nay 5/8: Giá thu mua cà phê trong nước cao nhất 123.100 đồng/kg,https://vov.vn/thi-truong/gia-ca-phe-hom-nay-58-gia-thu-mua-ca-phe-trong-nuoc-cao-nhat-123100-dongkg-post1112272.vov
33,6,04-08-2024,"SJC sẽ tiếp tục thu mua trở lại các loại vàng ""một chữ"" và ""hai chữ"" móp méo",https://vov.vn/thi-truong/sjc-se-tiep-tuc-thu-mua-tro-lai-cac-loai-vang-mot-chu-va-hai-chu-mop-meo-post1112212.vov
34,6,04-08-2024,"Cấp thẻ căn cước cho người tàn tật, lang thang cơ nhỡ tại TP.HCM",https://vov.vn/phap-luat/cap-the-can-cuoc-cho-nguoi-tan-tat-lang-thang-co-nho-tai-tphcm-post1112283.vov
35,6,04-08-2024,Ông Trần Quí Thanh cùng con gái tiếp tục hầu tòa,https://vov.vn/phap-luat/ong-tran-qui-thanh-cung-con-gai-tiep-tuc-hau-toa-post1112244.vov
36,6,04-08-2024,Hải quân nhân dân Việt Nam: Vững vàng viết tiếp bản hùng ca biển khơi,https://vov.vn/quan-su-quoc-phong/hai-quan-nhan-dan-viet-nam-vung-vang-viet-tiep-ban-hung-ca-bien-khoi-post1112281.vov
37,6,04-08-2024,Lý do Ukraine khó “đánh lớn” để chiếm lại bán đảo Crimea,https://vov.vn/the-gioi/quan-sat/ly-do-ukraine-kho-danh-lon-de-chiem-lai-ban-dao-crimea-post1112194.vov
38,6,04-08-2024,VinFast công khai chi phí sửa chữa và thay thế pin cao áp cho ô tô điện,https://vov.vn/o-to-xe-may/o-to/vinfast-cong-khai-chi-phi-sua-chua-va-thay-the-pin-cao-ap-cho-o-to-dien-post1112200.vov
39,6,04-08-2024,Vinmec khai trương Phòng khám đa khoa quốc tế tại Vinhomes Ocean Park,https://vov.vn/doanh-nghiep/vinmec-khai-truong-phong-kham-da-khoa-quoc-te-tai-vinhomes-ocean-park-post1112196.vov
40,6,04-08-2024,"Petrovietnam thăm hỏi, hỗ trợ người dân Sơn La, Điện Biên khắc phục hậu quả lũ",https://vov.vn/doanh-nghiep/petrovietnam-tham-hoi-ho-tro-nguoi-dan-son-la-dien-bien-khac-phuc-hau-qua-lu-post1112195.vov
41,6,04-08-2024,Ông Kim Sang Sik tìm tài năng bóng đá trẻ ở Bà Rịa – Vũng Tàu,https://vov.vn/the-thao/ong-kim-sang-sik-tim-tai-nang-bong-da-tre-o-ba-ria-vung-tau-post1112282.vov
42,6,04-08-2024,Lịch thi đấu V-League 2024/2025 của CLB CAHN,https://vov.vn/the-thao/lich-thi-dau-v-league-20242025-cua-clb-cahn-post1112231.vov
43,1,04-08-2024,Chuyển nhượng bóng đá 4/8: MU và Chelsea tranh nhau người của Real Madrid,https://vov.vn/the-thao/chuyen-nhuong-bong-da-48-mu-va-chelsea-tranh-nhau-nguoi-cua-real-madrid-post1112220.vov
44,6,04-08-2024,"HIEUTHUHAI, Anh Tú Atus xé áo “biến hình” trên sân khấu",https://vov.vn/giai-tri/nghe-si/hieuthuhai-anh-tu-atus-xe-ao-bien-hinh-tren-san-khau-post1112144.vov
45,6,04-08-2024,"Tại sao cho ""ăn no"" mà chồng vẫn thèm đi ra ngoài?",https://vov.vn/podcast/cua-so-tinh-yeu/tai-sao-cho-an-no-ma-chong-van-them-di-ra-ngoai-post1111886.vov
46,1,04-08-2024,Party building and rectification drive expected to reap greater success,https://vov.vn/en/politics/domestic/party-building-and-rectification-drive-expected-to-reap-greater-success-post1112236.vov
47,1,04-08-2024,Vo Le Que Anh wins Miss Grand Vietnam 2024,https://vov.vn/en/culture/vo-le-que-anh-wins-miss-grand-vietnam-2024-post1112199.vov
48,6,04-08-2024,Lucrative Halal market creates great opportunity for Vietnamese exports,https://vov.vn/en/economy/lucrative-halal-market-creates-great-opportunity-for-vietnamese-exports-post1112111.vov
49,1,04-08-2024,"Lãnh đạo các nước chúc mừng Tổng Bí thư, Chủ tịch nước Tô Lâm",https://cand.com.vn/su-kien-binh-luan-thoi-su/lanh-dao-cac-nuoc-chuc-mung-tong-bi-thu-chu-tich-nuoc-to-lam-i739541/
50,1,04-08-2024,Khẩn trương khắc phục hậu quả vụ sạt lở đất khiến 2 người tử vong tại Lạng Sơn,https://cand.com.vn/doi-song/khan-truong-khac-phuc-hau-qua-vu-sat-lo-dat-khien-2-nguoi-tu-vong-tai-lang-son-i739539/
51,1,04-08-2024,"Petrovietnam thăm hỏi, hỗ trợ người dân Sơn La và Điện Biên khắc phục hậu quả mưa lũ",https://cand.com.vn/nhip-cau-nhan-ai/petrovietnam-tham-hoi-ho-tro-nguoi-dan-son-la-va-dien-bien-khac-phuc-hau-qua-mua-lu-i739537/
52,6,04-08-2024,Làm rõ vụ người bán vé số bị đuổi đánh trong chùa,https://cand.com.vn/Ban-tin-113/lam-ro-vu-nguoi-ban-ve-so-bi-duoi-danh-trong-chua-i739536/
53,6,04-08-2024,Hàng nghìn người sập bẫy nhóm lừa đảo bằng tiền... âm phủ,https://cand.com.vn/Ban-tin-113/hang-nghin-nguoi-sap-bay-nhom-lua-dao-bang-tien-am-phu-i739535/
54,1,04-08-2024,Hàng loạt nước kêu gọi công dân rời khỏi Lebanon,https://cand.com.vn/the-gioi-24h/hang-loat-nuoc-keu-goi-cong-dan-roi-khoi-lebanon-i739534/
55,1,04-08-2024,"Bạo lực lại bùng phát tại Bangladesh, hàng chục người thương vong",https://cand.com.vn/the-gioi-24h/bao-luc-lai-bung-phat-tai-bangladesh-hang-chuc-nguoi-thuong-vong-i739532/
56,6,04-08-2024,"Khắc phục khó khăn, sớm ổn định cuộc sống cho bà con vùng ngập lụt ở Điện Biên",https://cand.com.vn/su-kien-binh-luan-thoi-su/khac-phuc-kho-khan-som-on-dinh-cuoc-song-cho-ba-con-vung-ngap-lut-o-dien-bien-i739530/
57,6,04-08-2024,"Lãnh đạo Venezuela và Nicaragua chúc mừng Tổng Bí thư, Chủ tịch nước Tô Lâm",https://cand.com.vn/su-kien-binh-luan-thoi-su/lanh-dao-venezuela-va-nicaragua-chuc-mung-tong-bi-thu-chu-tich-nuoc-to-lam-i739528/
58,6,04-08-2024,"Ôm túi nilon chứa 1,2 kg vàng đi qua biên giới",https://cand.com.vn/Ban-tin-113/om-tui-nilon-chua-1-2-kg-vang-di-qua-bien-gioi--i739527/
59,6,04-08-2024,"Tìm bị hại trong vụ án tổ chức, môi giới cho người khác trốn đi nước ngoài",https://cand.com.vn/Lan-theo-dau-vet-toi-pham/tim-bi-hai-trong-vu-an-to-chuc-moi-gioi-cho-nguoi-khac-tron-di-nuoc-ngoai-i739522/
60,6,04-08-2024,Bộ Công an đề xuất không giới hạn độ tuổi đăng ký xe,https://cand.com.vn/Hoat-dong-LL-CAND/bo-cong-an-de-xuat-khong-gioi-han-do-tuoi-dang-ky-xe-i739525/
61,6,04-08-2024,Đại tá Kiều Văn Thược từ trần,https://cand.com.vn/doi-song/-dai-ta-kieu-van-thuoc-tu-tran-i739523/
62,6,04-08-2024,Lúng túng trong giải quyết chợ tự phát ở Thủ Đức,https://cand.com.vn/Ban-doc-cand/lung-tung-trong-giai-quyet-cho-tu-phat-o-thu-duc-i739516/
63,6,04-08-2024,"Bệnh viện 19-8 nội soi tiêu hóa, phát hiện sớm ung thư hạ họng",https://cand.com.vn/y-te/benh-vien-19-8-noi-soi-tieu-hoa-phat-hien-som-ung-thu-ha-hong-i739518/
64,6,04-08-2024,Tổ chức hội thảo giới thiệu sản phẩm không rõ nguồn gốc,https://cand.com.vn/Ban-doc-cand/to-chuc-hoi-thao-gioi-thieu-san-pham-khong-ro-nguon-goc-i739520/
65,1,04-08-2024,Tổng công ty Công nghệ - Viễn thông Toàn cầu tổ chức sinh hoạt chính trị tại tỉnh Nghệ An,https://cand.com.vn/Hoat-dong-LL-CAND/tong-cong-ty-cong-nghe-vien-thong-toan-cau-to-chuc-sinh-hoat-chinh-tri-tai-tinh-nghe-an-i739521/
66,1,04-08-2024,Thêm trường hợp tử vong vì ăn tiết canh lợn,https://cand.com.vn/y-te/them-truong-hop-tu-vong-vi-an-tiet-canh-lon-i739515/
67,1,04-08-2024,"Quyết tâm xây dựng Đảng vững mạnh, nước Việt Nam giàu mạnh, dân chủ, công bằng, văn minh",http://cand.com.vn/su-kien-binh-luan-thoi-su/quyet-tam-xay-dung-dang-vung-manh-nuoc-viet-nam-giau-manh-dan-chu-cong-bang-van-minh-i739510/
68,1,04-08-2024,"Lãnh đạo các nước chúc mừng Tổng Bí thư, Chủ tịch nước Tô Lâm",http://cand.com.vn/su-kien-binh-luan-thoi-su/lanh-dao-cac-nuoc-chuc-mung-tong-bi-thu-chu-tich-nuoc-to-lam-i739541/
69,6,04-08-2024,Bộ Công an đề xuất không giới hạn độ tuổi đăng ký xe,http://cand.com.vn/Hoat-dong-LL-CAND/bo-cong-an-de-xuat-khong-gioi-han-do-tuoi-dang-ky-xe-i739525/
70,6,04-08-2024,"Khắc phục khó khăn, sớm ổn định cuộc sống cho bà con vùng ngập lụt ở Điện Biên",http://cand.com.vn/su-kien-binh-luan-thoi-su/khac-phuc-kho-khan-som-on-dinh-cuoc-song-cho-ba-con-vung-ngap-lut-o-dien-bien-i739530/
71,1,04-08-2024,Hàng loạt nước kêu gọi công dân rời khỏi Lebanon,http://cand.com.vn/the-gioi-24h/hang-loat-nuoc-keu-goi-cong-dan-roi-khoi-lebanon-i739534/
72,1,04-08-2024,"Thăm hỏi, hỗ trợ khẩn cấp người dân vùng ngập lụt ở Sơn La",http://cand.com.vn/su-kien-binh-luan-thoi-su/tham-hoi-ho-tro-khan-cap-nguoi-dan-vung-ngap-lut-o-son-la-i739517/
73,1,04-08-2024,"Bạo lực lại bùng phát tại Bangladesh, hàng chục người thương vong",http://cand.com.vn/the-gioi-24h/bao-luc-lai-bung-phat-tai-bangladesh-hang-chuc-nguoi-thuong-vong-i739532/
74,6,04-08-2024,"Ôm túi nilon chứa 1,2 kg vàng đi qua biên giới",http://cand.com.vn/Ban-tin-113/om-tui-nilon-chua-1-2-kg-vang-di-qua-bien-gioi--i739527/
75,6,04-08-2024,Hàng nghìn người sập bẫy nhóm lừa đảo bằng tiền... âm phủ,http://cand.com.vn/Ban-tin-113/hang-nghin-nguoi-sap-bay-nhom-lua-dao-bang-tien-am-phu-i739535/
76,6,04-08-2024,"Cảnh sát bảo vệ mục tiêu chính trị, kinh tế, văn hóa xã hội, khoa học - kỹ thuật đón nhận Huân chương Chiến công",http://cand.com.vn/Hoat-dong-LL-CAND/canh-sat-bao-ve-muc-tieu-chinh-tri-kinh-te-van-hoa-xa-hoi-khoa-hoc-ky-thuat-don-nhan-huan-chuong-chien-cong-i739512/
77,1,04-08-2024,"Bảo đảm an toàn tính mạng, giảm thiểu thiệt hại về tài sản của nhân dân",http://cand.com.vn/su-kien-binh-luan-thoi-su/bao-dam-an-toan-tinh-mang-giam-thieu-thiet-hai-ve-tai-san-cua-nhan-dan-i739513/
78,6,04-08-2024,Lúng túng trong giải quyết chợ tự phát ở Thủ Đức,http://cand.com.vn/Ban-doc-cand/lung-tung-trong-giai-quyet-cho-tu-phat-o-thu-duc-i739516/
79,1,04-08-2024,Thêm trường hợp tử vong vì ăn tiết canh lợn,http://cand.com.vn/y-te/them-truong-hop-tu-vong-vi-an-tiet-canh-lon-i739515/
80,6,04-08-2024,Đại tá Kiều Văn Thược từ trần,http://cand.com.vn/doi-song/-dai-ta-kieu-van-thuoc-tu-tran-i739523/
81,6,04-08-2024,"Tìm bị hại trong vụ án tổ chức, môi giới cho người khác trốn đi nước ngoài",http://cand.com.vn/Lan-theo-dau-vet-toi-pham/tim-bi-hai-trong-vu-an-to-chuc-moi-gioi-cho-nguoi-khac-tron-di-nuoc-ngoai-i739522/
82,1,04-08-2024,"Ba ""nữ quái"" vận chuyển 3 bánh heroin cùng hơn 11 nghìn viên ma túy",http://cand.com.vn/Ban-tin-113/ba-nu-quai-van-chuyen-3-banh-heroin-cung-hon-11-nghin-vien-ma-tuy-i739511/
83,6,04-08-2024,Tổ chức hội thảo giới thiệu sản phẩm không rõ nguồn gốc,http://cand.com.vn/Ban-doc-cand/to-chuc-hoi-thao-gioi-thieu-san-pham-khong-ro-nguon-goc-i739520/
84,6,04-08-2024,Tài xế quay xe chạy ngược chiều trên cao tốc vừa thi trượt sát hạch,http://cand.com.vn/Giao-thong/tai-xe-quay-xe-chay-nguoc-chieu-tren-cao-toc-vua-thi-truot-sat-hach--i739506/
85,6,04-08-2024,Nhiều tài xế xe khách dương tính với ma túy,http://cand.com.vn/phap-luat/nhieu-tai-xe-xe-khach-duong-tinh-voi-ma-tuy-i739504/
86,6,04-08-2024,"Lãnh đạo Venezuela và Nicaragua chúc mừng Tổng Bí thư, Chủ tịch nước Tô Lâm",http://cand.com.vn/su-kien-binh-luan-thoi-su/lanh-dao-venezuela-va-nicaragua-chuc-mung-tong-bi-thu-chu-tich-nuoc-to-lam-i739528/
87,1,04-08-2024,"Lãnh đạo Cuba chúc mừng Tổng Bí thư, Chủ tịch nước Tô Lâm",http://cand.com.vn/su-kien-binh-luan-thoi-su/lanh-dao-cuba-chuc-mung-tong-bi-thu-chu-tich-nuoc-to-lam-i739507/
88,1,04-08-2024,Tổng công ty Công nghệ - Viễn thông Toàn cầu tổ chức sinh hoạt chính trị tại tỉnh Nghệ An,http://cand.com.vn/Hoat-dong-LL-CAND/tong-cong-ty-cong-nghe-vien-thong-toan-cau-to-chuc-sinh-hoat-chinh-tri-tai-tinh-nghe-an-i739521/
89,1,04-08-2024,Khẩn trương khắc phục hậu quả vụ sạt lở đất khiến 2 người tử vong tại Lạng Sơn,http://cand.com.vn/doi-song/khan-truong-khac-phuc-hau-qua-vu-sat-lo-dat-khien-2-nguoi-tu-vong-tai-lang-son-i739539/
90,6,04-08-2024,Làm rõ vụ người bán vé số bị đuổi đánh trong chùa,http://cand.com.vn/Ban-tin-113/lam-ro-vu-nguoi-ban-ve-so-bi-duoi-danh-trong-chua-i739536/
91,1,04-08-2024,Chính thức chuyển Trung tâm Điều độ hệ thống điện Quốc gia về Bộ Công Thương,http://cand.com.vn/Kinh-te/chinh-thuc-chuyen-trung-tam-dieu-do-he-thong-dien-quoc-gia-ve-bo-cong-thuong-i739490/
92,6,03-08-2024,8 năm mang vaccine chất lượng cao đến gần hơn với người dân của VNVC,http://cand.com.vn/doanh-nghiep/8-nam-mang-vaccine-chat-luong-cao-den-gan-hon-voi-nguoi-dan-cua-vnvc-i739467/
93,6,04-08-2024,EVNNPC cảnh báo người dân không thanh toán tiền điện vào tài khoản cá nhân,http://cand.com.vn/Cong-nghe/evnnpc-canh-bao-nguoi-dan-khong-thanh-toan-tien-dien-vao-tai-khoan-ca-nhan-i739508/
94,1,04-08-2024,"Petrovietnam thăm hỏi, hỗ trợ người dân Sơn La và Điện Biên khắc phục hậu quả mưa lũ",http://cand.com.vn/nhip-cau-nhan-ai/petrovietnam-tham-hoi-ho-tro-nguoi-dan-son-la-va-dien-bien-khac-phuc-hau-qua-mua-lu-i739537/
